Standard,Category,Style Name,Internal Name
hitech default standard (ansi),Layers,Hidden (ANSI),"1:Hidden (ANSI)
"
hitech default standard (ansi),Layers,Hatch (ANSI),"1:Hatch (ANSI)
"
hitech default standard (ansi),Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
hitech default standard (ansi),Layers,Detail Boundary (ANSI),"1:Detail Boundary (ANSI)
"
hitech default standard (ansi),Layers,Centerline (ANSI),"1:Centerline (ANSI)
"
hitech default standard (ansi),Layers,Center Mark (ANSI),"1:Center Mark (ANSI)
"
hitech default standard (ansi),Layers,Break Line (ANSI),"1:Break Line (ANSI)
"
hitech default standard (ansi),Layers,Bend Extent (ANSI),"1:Bend Extent (ANSI)
"
hitech default standard (ansi),Layers,Bend Centerline (ANSI),"1:Bend Centerline (ANSI)
"
hitech default standard (ansi),PartsList,Material List (ANSI),"1:Material List (ANSI)
"
hitech default standard (ansi),PartsList,Parts List (ANSI),"1:Parts List (ANSI)
"
hitech default standard (ansi),Text,Note Text_JT,"1:Note Text JT
"
hitech default standard (ansi),Text,Note Text (ANSI),"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Label Text (ANSI),"1:Label Text (ANSI)
"
hitech default standard (ansi),Dimension,JT STANDARD (ANSI),"1:JT STANDARD (ANSI)
"
hitech default standard (ansi),Dimension,Architectural (ANSI),"1:Architectural (ANSI)
"
hitech default standard (ansi),Dimension,Default - mm [in] (ANSI),"1:Default - mm [in] (ANSI)
"
hitech default standard (ansi),Dimension,Default - mm (ANSI),"1:Default - mm (ANSI)
"
hitech default standard (ansi),Dimension,Miscellaneous Object (ANSI),"1:Miscellaneous Object (ANSI)
"
hitech default standard (ansi),Dimension,Default - Fraction (ANSI),"1:Default - Fraction (ANSI)
"
hitech default standard (ansi),Dimension,Default (ANSI),"1:Default (ANSI)
"
hitech default standard (ansi),Hatch,Hatch (ANSI),"1:Hatch (ANSI)
"
hitech default standard (ansi),Id,Datum ID (ANSI),"1:Datum ID (ANSI)
"
hitech default standard (ansi),CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
hitech default standard (ansi),DatumTarget,Datum Target (ANSI),"1:Datum Target (ANSI)
"
hitech default standard (ansi),FeatureControlFrame,Feature Control Frame (ANSI),1:Feature Control Frame (ANSI) 
hitech default standard (ansi),WeldBead,Weld Bead Recovery (ANSI),"1:Weld Bead Recovery (ANSI)
"
hitech default standard (ansi),Weld,Weld Symbol (ANSI),"1:Weld Symbol (ANSI)
"
hitech default standard (ansi),SurfaceTexture,Surface Texture (ANSI),"1:Surface Texture (ANSI)
"
hitech default standard (ansi),Balloon,Balloon (ANSI),"1:Balloon (ANSI)
"
hitech default standard (ansi),Leader,Large (ANSI),"1:Large (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Leader,Datum (ANSI),"1:Datum (ANSI)
"
hitech default standard (ansi),Leader,Alternate (ANSI),"1:Alternate (ANSI)
"
hitech default standard (ansi),ObjectDefaults,Object Defaults (ANSI),"1:Object Defaults (ANSI)
"
hitech default standard (ansi),Standard,HiTech Default Standard (ANSI),"1:HiTech Default Standard (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,General (ANSI),"1:General (ANSI)
"
hitech listing standards,Leader,General (ANSI),"1:General (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,General (ANSI),"1:General (ANSI)
"
hitech listing standards,Leader,Default (ANSI),"1:Default (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech listing standards,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech listing standards,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech listing standards,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech listing standards,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech listing standards,Leader,Default (ANSI),"1:Default (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,Default (ANSI),"1:Default (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,Default (ANSI),"1:Default (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,Default (ANSI),"1:Default (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech listing standards,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech listing standards,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech listing standards,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech listing standards,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech listing standards,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,General (ANSI),"1:General (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,General (ANSI),"1:General (ANSI)
"
hitech listing standards,Leader,Default (ANSI),"1:Default (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,General (ANSI),"1:General (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,Alternate (ANSI),"1:Alternate (ANSI)
"
hitech listing standards,Leader,General (ANSI),"1:General (ANSI)
"
hitech listing standards,Leader,Default (ANSI),"1:Default (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,Datum (ANSI),"1:Datum (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,Datum (ANSI),"1:Datum (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,General (ANSI),"1:General (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,General (ANSI),"1:General (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,General (ANSI),"1:General (ANSI)
"
hitech listing standards,Leader,Default (ANSI),"1:Default (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,Default (ANSI),"1:Default (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,Default (ANSI),"1:Default (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,Default (ANSI),"1:Default (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,Default (ANSI),"1:Default (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,Default (ANSI),"1:Default (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,Default (ANSI),"1:Default (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,Default (ANSI),"1:Default (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,Default (ANSI),"1:Default (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,General (ANSI),"1:General (ANSI)
"
hitech listing standards,Leader,General (ANSI),"1:General (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,General (ANSI),"1:General (ANSI)
"
hitech listing standards,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech listing standards,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech listing standards,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,General (ANSI),"1:General (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,Default - mm [in] (ANSI),"1:Default - mm [in] (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,Default - in [mm] (ANSI),"1:Default - in [mm] (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,Architectural (ANSI),"1:Architectural (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Shop Drawing,"1:Note Text (ANSI) Shop Drawing
"
hitech listing standards,Leader,Default - Fraction (ANSI),"1:Default - Fraction (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,Default (ANSI),"1:Default (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,Datum (ANSI),"1:Datum (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,General (ANSI),"1:General (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,General (ANSI),"1:General (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,General (ANSI),"1:General (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,General (ANSI),"1:General (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Leader,Alternate (ANSI),"1:Alternate (ANSI)
"
hitech listing standards,Leader,General (ANSI),"1:General (ANSI)
"
hitech listing standards,TransitionSymbol,Transition Symbol (Object Defaults (ANSI)),"1:Transition Symbol (Object Defaults (ANSI))
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,EdgeSymbol,Edge Symbol (Object Defaults (ANSI)),"1:Edge Symbol (Object Defaults (ANSI))
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,Layers,Break Line (ANSI),"1:Break Line (ANSI)
"
hitech listing standards,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech listing standards,Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
hitech listing standards,Layers,Roll Centerline,"1:Roll Centerline
"
hitech listing standards,CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
hitech listing standards,Layers,Center Mark (ANSI),"1:Center Mark (ANSI)
"
hitech listing standards,ViewAnnotation,View Annotation (ANSI) Listing,"1:View Annotation (ANSI)
"
hitech listing standards,Layers,Section Line (ANSI),"1:Section Line (ANSI)
"
hitech listing standards,Layers,Visible (ANSI),"1:Visible (ANSI)
"
hitech listing standards,Layers,Hidden Narrow (ANSI),"1:Hidden Narrow (ANSI)
"
hitech listing standards,Layers,Visible Narrow (ANSI),"1:Visible Narrow (ANSI)
"
hitech listing standards,Table,Table (ANSI),"1:Table (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,ViewAnnotation,View Annotation (ANSI) Listing,"1:View Annotation (ANSI)
"
hitech listing standards,Layers,Visible Narrow (ANSI),"1:Visible Narrow (ANSI)
"
hitech listing standards,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,Layers,Hidden Narrow (ANSI),"1:Hidden Narrow (ANSI)
"
hitech listing standards,Layers,Visible Narrow (ANSI),"1:Visible Narrow (ANSI)
"
hitech listing standards,CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
hitech listing standards,Layers,Work Point (ANSI),"1:Work Point (ANSI)
"
hitech listing standards,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,Layers,Bend Centerline (ANSI),"1:Bend Centerline (ANSI)
"
hitech listing standards,Layers,Bend Centerline (ANSI),"1:Bend Centerline (ANSI)
"
hitech listing standards,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,Table,Table (ANSI),"1:Table (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,Table,Table (ANSI),"1:Table (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,Layers,3D Sketch Geometry (ANSI),"1:3D Sketch Geometry (ANSI)
"
hitech listing standards,Layers,Overlay (ANSI),"1:Overlay (ANSI)
"
hitech listing standards,Text,DEFAULT-ANSI TitleBlock,"1:DEFAULT-ANSI TitleBlock
"
hitech listing standards,Layers,Title (ANSI),"1:Layer2
"
hitech listing standards,Layers,Title (ANSI),"1:Layer2
"
hitech listing standards,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech listing standards,Layers,Border (ANSI),"1:Layer1
"
hitech listing standards,Layers,Border (ANSI),"1:Layer1
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,Layers,Sketch Geometry (ANSI),"1:Sketch Geometry (ANSI)
"
hitech listing standards,Hatch,Hatch (ANSI),"1:Hatch (ANSI)
"
hitech listing standards,Layers,Hatch (ANSI),"1:Hatch (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,Layers,Sketch Geometry (ANSI),"1:Sketch Geometry (ANSI)
"
hitech listing standards,Hatch,Hatch (ANSI),"1:Hatch (ANSI)
"
hitech listing standards,Layers,Hatch (ANSI),"1:Hatch (ANSI)
"
hitech listing standards,CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
hitech listing standards,Layers,Work Point (ANSI),"1:Work Point (ANSI)
"
hitech listing standards,CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
hitech listing standards,Layers,Work Axis (ANSI),"1:Work Axis (ANSI)
"
hitech listing standards,CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
hitech listing standards,Layers,Work Plane (ANSI),"1:Work Plane (ANSI)
"
hitech listing standards,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,Layers,Tweak Trail (ANSI),"1:Tweak Trail (ANSI)
"
hitech listing standards,Layers,Break Line (ANSI),"1:Break Line (ANSI)
"
hitech listing standards,Layers,Break Line (ANSI),"1:Break Line (ANSI)
"
hitech listing standards,ViewAnnotation,View Annotation (ANSI) Listing,"1:View Annotation (ANSI)
"
hitech listing standards,Layers,Section Line (ANSI),"1:Section Line (ANSI)
"
hitech listing standards,ViewAnnotation,View Annotation (ANSI) Listing,"1:View Annotation (ANSI)
"
hitech listing standards,Layers,Detail Boundary (ANSI),"1:Detail Boundary (ANSI)
"
hitech listing standards,Layers,Reference (ANSI),"1:Reference (ANSI)
"
hitech listing standards,Layers,Bend Extent (ANSI),"1:Bend Extent (ANSI)
"
hitech listing standards,Layers,Hidden Narrow (ANSI),"1:Hidden Narrow (ANSI)
"
hitech listing standards,Layers,Hidden (ANSI),"1:Hidden (ANSI)
"
hitech listing standards,Layers,Hidden Narrow (ANSI),"1:Hidden Narrow (ANSI)
"
hitech listing standards,Layers,Hidden (ANSI),"1:Hidden (ANSI)
"
hitech listing standards,Layers,Visible Narrow (ANSI),"1:Visible Narrow (ANSI)
"
hitech listing standards,Layers,Visible (ANSI),"1:Visible (ANSI)
"
hitech listing standards,Layers,Hidden Narrow (ANSI),"1:Hidden Narrow (ANSI)
"
hitech listing standards,Layers,Visible (ANSI),"1:Visible (ANSI)
"
hitech listing standards,WeldBead,Weld Bead Recovery (ANSI),"1:Weld Bead Recovery (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,WeldBead,Weld Bead Recovery (ANSI),"1:Weld Bead Recovery (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
hitech listing standards,Layers,Centerline (ANSI),"1:Centerline (ANSI)
"
hitech listing standards,CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
hitech listing standards,Layers,Center Mark (ANSI),"1:Center Mark (ANSI)
"
hitech listing standards,RevisionTable,Revision Table (ANSI),"1:Revision Table_Note Text (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,PartsList,Parts List (ANSI),"1:Parts List (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,HoleTable,Hole Table (ANSI),"1:Hole Table (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,Leader,General (ANSI),"1:General (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,DatumTarget,Datum Target (ANSI),"1:Datum Target (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,RevisionTable,Revision Table (ANSI),"1:Revision Table_Note Text (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,Balloon,Balloon (ANSI),"1:Balloon (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,Id,Datum ID (ANSI),"1:Datum ID (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,Id,Datum ID (ANSI),"1:Datum ID (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,FeatureControlFrame,Feature Control Frame (ANSI),1:Feature Control Frame (ANSI) 
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,Weld,Weld Symbol (ANSI),"1:Weld Symbol (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,SurfaceTexture,Surface Texture (ANSI),"1:Surface Texture (ANSI)
"
hitech listing standards,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech listing standards,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
